row_id	order_id	my_formatted_orderdate	ordermonth	orderyear	my_formatted_shipdate	shippedmonth	shippedyear	ship_mode	customer_id	customer_name	segment	country	city	state	postal_code	region	product_id	category	sub_category	product_name	sales	profit
7319	CA-2018-158120	2018-11-17	11	2018	2018-11-21	11	2018	Standard Class	KH-16330	Katharine Harms	Corporate	United States	Hillsboro	Oregon	97123	West	OFF-BI-10002813	Office Supplies	Binders	Avery Reinforcements for Hole-Punch Pages	4.158	0.83160
7333	CA-2018-115119	2018-10-26	10	2018	2018-10-30	10	2018	Standard Class	SC-20440	Shaun Chance	Corporate	United States	Lancaster	Pennsylvania	17602	East	OFF-BI-10003007	Office Supplies	Binders	"'"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2'"'" x 11'"'"'""	81.438	16.28760
7350	CA-2018-142125	2018-10-21	10	2018	2018-10-27	10	2018	Standard Class	JB-15400	Jennifer Braxton	Corporate	United States	Milwaukee	Wisconsin	53209	Central	OFF-BI-10000301	Office Supplies	Binders	GBC Instant Report Kit	38.82	7.7640
7351	CA-2018-142125	2018-10-21	10	2018	2018-10-27	10	2018	Standard Class	JB-15400	Jennifer Braxton	Corporate	United States	Milwaukee	Wisconsin	53209	Central	OFF-BI-10003460	Office Supplies	Binders	Acco 3-Hole Punch	21.9	4.380
7540	US-2018-112347	2018-12-02	12	2018	2018-12-06	12	2018	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Denver	Colorado	80219	West	OFF-BI-10003707	Office Supplies	Binders	Aluminum Screw Posts	36.624	7.32480
7558	CA-2018-159506	2018-11-27	11	2018	2018-12-02	12	2018	Standard Class	JR-16210	Justin Ritter	Corporate	United States	Columbus	Indiana	47201	Central	OFF-BI-10004519	Office Supplies	Binders	GBC DocuBind P100 Manual Binding Machine	497.94	99.5880
7660	CA-2018-146493	2018-06-01	6	2018	2018-06-05	6	2018	Standard Class	CV-12805	Cynthia Voltz	Corporate	United States	Fremont	Nebraska	68025	Central	OFF-BI-10003676	Office Supplies	Binders	"'"GBC Standard Recycled Report Covers, Clear Plastic Sheets'""	53.9	10.780
8054	CA-2018-152205	2018-09-28	9	2018	2018-10-05	10	2018	Standard Class	SF-20965	Sylvia Foulston	Corporate	United States	Philadelphia	Pennsylvania	19134	East	OFF-BI-10004094	Office Supplies	Binders	GBC Standard Plastic Binding Systems Combs	2.655	0.53100
8353	CA-2018-132199	2018-05-03	5	2018	2018-05-08	5	2018	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Philadelphia	Pennsylvania	19134	East	OFF-BI-10003684	Office Supplies	Binders	Wilson Jones Legal Size Ring Binders	26.388	5.27760
8355	CA-2018-132199	2018-05-03	5	2018	2018-05-08	5	2018	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Philadelphia	Pennsylvania	19134	East	OFF-BI-10002133	Office Supplies	Binders	"'"Wilson Jones Elliptical Ring 3 1/2'"'" Capacity Binders, 800 sheets'""	64.2	12.840
8475	CA-2018-169404	2018-04-09	4	2018	2018-04-14	4	2018	Standard Class	NC-18625	Noah Childs	Corporate	United States	York	Pennsylvania	17403	East	OFF-BI-10004492	Office Supplies	Binders	Tuf-Vin Binders	37.896	7.57920
8641	US-2018-148551	2018-01-12	1	2018	2018-01-16	1	2018	Standard Class	DB-13120	David Bremer	Corporate	United States	Dallas	Texas	75217	Central	OFF-BI-10000545	Office Supplies	Binders	GBC Ibimaster 500 Manual ProClick Binding System	760.98	152.1960
8738	CA-2018-161592	2018-04-06	4	2018	2018-04-10	4	2018	Standard Class	CS-12175	Charles Sheldon	Corporate	United States	Chattanooga	Tennessee	37421	South	OFF-BI-10003669	Office Supplies	Binders	3M Organizer Strips	8.1	1.620
8856	CA-2018-163671	2018-12-24	12	2018	2018-12-30	12	2018	Standard Class	DP-13105	Dave Poirier	Corporate	United States	Meridian	Idaho	83642	West	OFF-BI-10001679	Office Supplies	Binders	GBC Instant Index System for Binding Systems	21.312	4.26240
8870	CA-2018-101805	2018-12-01	12	2018	2018-12-06	12	2018	Standard Class	SH-19975	Sally Hughsby	Corporate	United States	Seattle	Washington	98105	West	OFF-BI-10002003	Office Supplies	Binders	Ibico Presentation Index for Binding Systems	15.92	3.1840
8948	CA-2018-148355	2018-12-24	12	2018	2018-12-28	12	2018	Standard Class	NC-18535	Nick Crebassa	Corporate	United States	New Bedford	Massachusetts	2740	East	OFF-BI-10000201	Office Supplies	Binders	"'"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack'""	12.3	2.460
9011	CA-2018-127803	2018-05-19	5	2018	2018-05-23	5	2018	Standard Class	ND-18460	Neil Ducich	Corporate	United States	Huntsville	Alabama	35810	South	OFF-BI-10001787	Office Supplies	Binders	Wilson Jones Four-Pocket Poly Binders	26.16	5.2320
9241	CA-2018-110310	2018-10-27	10	2018	2018-11-02	11	2018	Standard Class	NB-18655	Nona Balk	Corporate	United States	Tallahassee	Florida	32303	South	OFF-BI-10001097	Office Supplies	Binders	Avery Hole Reinforcements	5.607	1.12140
9265	US-2018-128118	2018-11-24	11	2018	2018-12-01	12	2018	Standard Class	MY-17380	Maribeth Yedwab	Corporate	United States	Memphis	Tennessee	38109	South	OFF-BI-10000216	Office Supplies	Binders	"'"Mead 1st Gear 2'"'" Zipper Binder, Asst. Colors'""	11.673	2.33460
9458	CA-2018-151855	2018-05-27	5	2018	2018-06-03	6	2018	Standard Class	BW-11110	Bart Watters	Corporate	United States	Greensboro	North Carolina	27405	South	OFF-BI-10004209	Office Supplies	Binders	"'"Fellowes Twister Kit, Gray/Clear, 3/pkg'""	12.06	2.4120
14	CA-2017-161389	2017-12-05	12	2017	2017-12-10	12	2017	Standard Class	IM-15070	Irene Maddox	Consumer	United States	Seattle	Washington	98103	West	OFF-BI-10003656	Office Supplies	Binders	Fellowes PB200 Plastic Comb Binding Machine	407.976	81.59520
29	US-2016-150630	2016-09-17	9	2016	2016-09-21	9	2016	Standard Class	TB-21520	Tracy Blumstein	Consumer	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10000474	Office Supplies	Binders	Avery Recycled Flexi-View Covers for Binding Systems	9.618	1.92360
33	US-2016-150630	2016-09-17	9	2016	2016-09-21	9	2016	Standard Class	TB-21520	Tracy Blumstein	Consumer	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10001525	Office Supplies	Binders	"'"Acco Pressboard Covers with Storage Hooks, 14 7/8'"'" x 11'"'", Executive Red'""	6.858	1.37160
50	CA-2016-115742	2016-04-18	4	2016	2016-04-22	4	2016	Standard Class	DP-13000	Darren Powers	Consumer	United States	New Albany	Indiana	47150	Central	OFF-BI-10004410	Office Supplies	Binders	"'"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack'""	38.22	7.6440
106	US-2016-156867	2016-11-13	11	2016	2016-11-17	11	2016	Standard Class	LC-16870	Lena Cacioppo	Consumer	United States	Aurora	Colorado	80013	West	OFF-BI-10002794	Office Supplies	Binders	"'"Avery Trapezoid Ring Binder, 3'"'" Capacity, Black, 1040 sheets'""	36.882	7.37640
113	CA-2017-128867	2017-11-03	11	2017	2017-11-10	11	2017	Standard Class	CL-12565	Clay Ludtke	Consumer	United States	Urbandale	Iowa	50322	Central	OFF-BI-10003981	Office Supplies	Binders	"'"Avery Durable Plastic 1'"'" Binders'""	27.24	5.4480
127	US-2018-107272	2018-11-05	11	2018	2018-11-12	11	2018	Standard Class	TS-21610	Troy Staebel	Consumer	United States	Phoenix	Arizona	85023	West	OFF-BI-10003274	Office Supplies	Binders	"'"Avery Durable Slant Ring Binders, No Labels'""	2.388	0.47760
164	CA-2017-113817	2017-11-07	11	2017	2017-11-11	11	2017	Standard Class	MJ-17740	Max Jones	Consumer	United States	Seattle	Washington	98115	West	OFF-BI-10004002	Office Supplies	Binders	Wilson Jones International Size A4 Ring Binders	27.68	5.5360
186	CA-2017-105018	2017-11-28	11	2017	2017-12-02	12	2017	Standard Class	SK-19990	Sally Knutson	Consumer	United States	Fairfield	Connecticut	6824	East	OFF-BI-10001890	Office Supplies	Binders	Avery Poly Binder Pockets	7.16	1.4320
209	CA-2018-135860	2018-12-01	12	2018	2018-12-07	12	2018	Standard Class	JH-15985	Joseph Holt	Consumer	United States	Saginaw	Michigan	48601	Central	OFF-BI-10003274	Office Supplies	Binders	"'"Avery Durable Slant Ring Binders, No Labels'""	15.92	3.1840
373	US-2015-119137	2015-07-23	7	2015	2015-07-27	7	2015	Standard Class	AG-10900	Arthur Gainer	Consumer	United States	Tucson	Arizona	85705	West	OFF-BI-10001982	Office Supplies	Binders	Wilson Jones Custom Binder Spines & Labels	8.16	1.6320
381	CA-2016-130792	2016-04-28	4	2016	2016-05-05	5	2016	Standard Class	RA-19915	Russell Applegate	Consumer	United States	Houston	Texas	77095	Central	OFF-BI-10000309	Office Supplies	Binders	"'"GBC Twin Loop Wire Binding Elements, 9/16'"'" Spine, Black'""	12.176	2.43520
435	US-2015-150574	2015-12-19	12	2015	2015-12-25	12	2015	Standard Class	MK-18160	Mike Kennedy	Consumer	United States	Jacksonville	Florida	32216	South	OFF-BI-10000773	Office Supplies	Binders	Insertable Tab Post Binder Dividers	4.812	0.96240
462	CA-2016-109638	2016-12-15	12	2016	2016-12-22	12	2016	Standard Class	JH-15985	Joseph Holt	Consumer	United States	Seattle	Washington	98115	West	OFF-BI-10001098	Office Supplies	Binders	Acco D-Ring Binder w/DublLock	51.312	10.26240
510	CA-2016-145352	2016-03-16	3	2016	2016-03-22	3	2016	Standard Class	CM-12385	Christopher Martinez	Consumer	United States	Atlanta	Georgia	30318	South	OFF-BI-10003527	Office Supplies	Binders	Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind	6354.95	1270.9900
522	CA-2016-157812	2016-03-22	3	2016	2016-03-26	3	2016	Standard Class	DB-13210	Dean Braden	Consumer	United States	Houston	Texas	77041	Central	OFF-BI-10000285	Office Supplies	Binders	XtraLife ClearVue Slant-D Ring Binders by Cardinal	14.112	2.82240
585	CA-2018-145233	2018-12-01	12	2018	2018-12-05	12	2018	Standard Class	DV-13465	Dianna Vittorini	Consumer	United States	Denver	Colorado	80219	West	OFF-BI-10002764	Office Supplies	Binders	Recycled Pressboard Report Cover with Reinforced Top Hinge	6.783	1.35660
606	CA-2015-149958	2015-03-15	3	2015	2015-03-19	3	2015	Standard Class	AS-10240	Alan Shonely	Consumer	United States	Tampa	Florida	33614	South	OFF-BI-10001543	Office Supplies	Binders	GBC VeloBinder Manual Binding System	43.188	8.63760
608	US-2015-105767	2015-05-23	5	2015	2015-05-27	5	2015	Standard Class	AR-10510	Andrew Roberts	Consumer	United States	Philadelphia	Pennsylvania	19134	East	OFF-BI-10000848	Office Supplies	Binders	Angle-D Ring Binders	3.282	0.65640
622	US-2015-111171	2015-12-26	12	2015	2015-12-31	12	2015	Standard Class	CA-12265	Christina Anderson	Consumer	United States	Chicago	Illinois	60610	Central	OFF-BI-10002103	Office Supplies	Binders	"'"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl'""	8.69	1.7380
637	US-2017-123470	2017-08-15	8	2017	2017-08-21	8	2017	Standard Class	ME-17725	Max Engle	Consumer	United States	Aurora	Colorado	80013	West	OFF-BI-10001989	Office Supplies	Binders	Premium Transparent Presentation Covers by GBC	18.882	3.77640
656	CA-2017-137239	2017-08-22	8	2017	2017-08-28	8	2017	Standard Class	CR-12730	Craig Reiter	Consumer	United States	Columbus	Ohio	43229	East	OFF-BI-10002827	Office Supplies	Binders	Avery Durable Poly Binders	3.318	0.66360
663	CA-2016-146563	2016-08-24	8	2016	2016-08-28	8	2016	Standard Class	CB-12025	Cassandra Brandow	Consumer	United States	Arlington	Texas	76017	Central	OFF-BI-10003981	Office Supplies	Binders	"'"Avery Durable Plastic 1'"'" Binders'""	2.724	0.54480
680	US-2018-119438	2018-03-18	3	2018	2018-03-23	3	2018	Standard Class	CD-11980	Carol Darley	Consumer	United States	Tyler	Texas	75701	Central	OFF-BI-10004632	Office Supplies	Binders	Ibico Hi-Tech Manual Binding System	182.994	36.59880
750	CA-2018-126074	2018-10-02	10	2018	2018-10-06	10	2018	Standard Class	RF-19735	Roland Fjeld	Consumer	United States	Trenton	Michigan	48183	Central	OFF-BI-10003638	Office Supplies	Binders	GBC Durable Plastic Covers	58.05	11.6100
753	CA-2018-126074	2018-10-02	10	2018	2018-10-06	10	2018	Standard Class	RF-19735	Roland Fjeld	Consumer	United States	Trenton	Michigan	48183	Central	OFF-BI-10000546	Office Supplies	Binders	Avery Durable Binders	2.88	0.5760
789	CA-2016-115938	2016-06-26	6	2016	2016-06-30	6	2016	Standard Class	SA-20830	Sue Ann Reed	Consumer	United States	Richmond	Virginia	23223	South	OFF-BI-10001543	Office Supplies	Binders	GBC VeloBinder Manual Binding System	143.96	28.7920
791	CA-2016-115938	2016-06-26	6	2016	2016-06-30	6	2016	Standard Class	SA-20830	Sue Ann Reed	Consumer	United States	Richmond	Virginia	23223	South	OFF-BI-10001132	Office Supplies	Binders	"'"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2'"'" X 11'"'"'""	43.04	8.6080
796	CA-2018-151428	2018-09-21	9	2018	2018-09-26	9	2018	Standard Class	RH-19495	Rick Hansen	Consumer	United States	Rochester	Minnesota	55901	Central	OFF-BI-10000546	Office Supplies	Binders	Avery Durable Binders	20.16	4.0320
819	CA-2015-140858	2015-06-28	6	2015	2015-07-02	7	2015	Standard Class	CA-12775	Cynthia Arntzen	Consumer	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10003094	Office Supplies	Binders	Self-Adhesive Ring Binder Labels	3.168	0.63360
821	CA-2015-140858	2015-06-28	6	2015	2015-07-02	7	2015	Standard Class	CA-12775	Cynthia Arntzen	Consumer	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10004230	Office Supplies	Binders	GBC Recycled Grain Textured Covers	31.086	6.21720
891	CA-2018-132934	2018-06-20	6	2018	2018-06-26	6	2018	Standard Class	JE-15475	Jeremy Ellison	Consumer	United States	New Rochelle	New York	10801	East	OFF-BI-10001098	Office Supplies	Binders	Acco D-Ring Binder w/DublLock	51.312	10.26240
946	CA-2016-120880	2016-05-29	5	2016	2016-06-03	6	2016	Standard Class	JL-15850	John Lucas	Consumer	United States	Seattle	Washington	98105	West	OFF-BI-10002931	Office Supplies	Binders	"'"Avery Trapezoid Extra Heavy Duty 4'"'" Binders'""	167.76	33.5520
977	US-2018-100209	2018-07-09	7	2018	2018-07-15	7	2018	Standard Class	TD-20995	Tamara Dahlen	Consumer	United States	Portland	Oregon	97206	West	OFF-BI-10002012	Office Supplies	Binders	Wilson Jones Easy Flow II Sheet Lifters	1.08	0.2160
1074	CA-2017-134348	2017-11-12	11	2017	2017-11-19	11	2017	Standard Class	MS-17710	Maurice Satty	Consumer	United States	Mesa	Arizona	85204	West	OFF-BI-10003727	Office Supplies	Binders	Avery Durable Slant Ring Binders With Label Holder	6.27	1.2540
1075	CA-2017-134348	2017-11-12	11	2017	2017-11-19	11	2017	Standard Class	MS-17710	Maurice Satty	Consumer	United States	Mesa	Arizona	85204	West	OFF-BI-10004967	Office Supplies	Binders	Round Ring Binders	4.368	0.87360
1103	US-2018-145863	2018-04-21	4	2018	2018-04-27	4	2018	Standard Class	RP-19390	Resi Pölking	Consumer	United States	Houston	Texas	77041	Central	OFF-BI-10004140	Office Supplies	Binders	Avery Non-Stick Binders	2.694	0.53880
1104	US-2018-145863	2018-04-21	4	2018	2018-04-27	4	2018	Standard Class	RP-19390	Resi Pölking	Consumer	United States	Houston	Texas	77041	Central	OFF-BI-10002049	Office Supplies	Binders	UniKeep View Case Binders	2.934	0.58680
1108	US-2017-110156	2017-11-19	11	2017	2017-11-24	11	2017	Standard Class	EH-13945	Eric Hoffmann	Consumer	United States	Houston	Texas	77041	Central	OFF-BI-10003676	Office Supplies	Binders	"'"GBC Standard Recycled Report Covers, Clear Plastic Sheets'""	10.78	2.1560
1113	US-2017-110156	2017-11-19	11	2017	2017-11-24	11	2017	Standard Class	EH-13945	Eric Hoffmann	Consumer	United States	Houston	Texas	77041	Central	OFF-BI-10002609	Office Supplies	Binders	Avery Hidden Tab Dividers for Binding Systems	1.192	0.23840
1161	CA-2018-147039	2018-06-29	6	2018	2018-07-04	7	2018	Standard Class	AA-10315	Alex Avila	Consumer	United States	Minneapolis	Minnesota	55407	Central	OFF-BI-10004654	Office Supplies	Binders	Avery Binding System Hidden Tab Executive Style Index Sets	11.54	2.3080
1166	CA-2015-117709	2015-05-04	5	2015	2015-05-08	5	2015	Standard Class	PM-18940	Paul MacIntyre	Consumer	United States	Jackson	Michigan	49201	Central	OFF-BI-10001294	Office Supplies	Binders	Fellowes Binding Cases	46.8	9.360
1174	US-2016-104430	2016-10-22	10	2016	2016-10-26	10	2016	Standard Class	LT-17110	Liz Thompson	Consumer	United States	Bloomington	Illinois	61701	Central	OFF-BI-10000301	Office Supplies	Binders	GBC Instant Report Kit	5.176	1.03520
1200	CA-2017-130946	2017-04-08	4	2017	2017-04-12	4	2017	Standard Class	ZC-21910	Zuschuss Carroll	Consumer	United States	Houston	Texas	77041	Central	OFF-BI-10004995	Office Supplies	Binders	GBC DocuBind P400 Electric Binding System	1088.792	217.75840
1285	US-2016-149692	2016-12-06	12	2016	2016-12-12	12	2016	Standard Class	KW-16435	Katrina Willman	Consumer	United States	Austin	Texas	78745	Central	OFF-BI-10002813	Office Supplies	Binders	Avery Reinforcements for Hole-Punch Pages	2.772	0.55440
1321	CA-2018-167703	2018-02-03	2	2018	2018-02-08	2	2018	Standard Class	MC-17575	Matt Collins	Consumer	United States	Cincinnati	Ohio	45231	East	OFF-BI-10002071	Office Supplies	Binders	Fellowes Black Plastic Comb Bindings	5.229	1.04580
1333	CA-2015-122567	2015-02-16	2	2015	2015-02-21	2	2015	Standard Class	MN-17935	Michael Nguyen	Consumer	United States	Dallas	Texas	75220	Central	OFF-BI-10002012	Office Supplies	Binders	Wilson Jones Easy Flow II Sheet Lifters	1.08	0.2160
1349	CA-2015-118339	2015-03-17	3	2015	2015-03-24	3	2015	Standard Class	BN-11515	Bradley Nguyen	Consumer	United States	Lakeville	Minnesota	55044	Central	OFF-BI-10001758	Office Supplies	Binders	Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders	53.4	10.680
1350	CA-2015-118339	2015-03-17	3	2015	2015-03-24	3	2015	Standard Class	BN-11515	Bradley Nguyen	Consumer	United States	Lakeville	Minnesota	55044	Central	OFF-BI-10000136	Office Supplies	Binders	Avery Non-Stick Heavy Duty View Round Locking Ring Binders	35.88	7.1760
1461	CA-2016-119907	2016-12-01	12	2016	2016-12-08	12	2016	Standard Class	LC-17140	Logan Currie	Consumer	United States	Seattle	Washington	98103	West	OFF-BI-10001765	Office Supplies	Binders	Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges	55.424	11.08480
1514	CA-2018-112809	2018-08-18	8	2018	2018-08-22	8	2018	Standard Class	RA-19915	Russell Applegate	Consumer	United States	Dallas	Texas	75220	Central	OFF-BI-10001098	Office Supplies	Binders	Acco D-Ring Binder w/DublLock	21.38	4.2760
1515	CA-2018-112809	2018-08-18	8	2018	2018-08-22	8	2018	Standard Class	RA-19915	Russell Applegate	Consumer	United States	Dallas	Texas	75220	Central	OFF-BI-10001636	Office Supplies	Binders	Ibico Plastic and Wire Spiral Binding Combs	6.744	1.34880
1554	CA-2018-158386	2018-10-16	10	2018	2018-10-21	10	2018	Standard Class	BO-11425	Bobby Odegard	Consumer	United States	Richmond	Kentucky	40475	South	OFF-BI-10003719	Office Supplies	Binders	Large Capacity Hanging Post Binders	124.75	24.9500
1623	CA-2018-108560	2018-07-08	7	2018	2018-07-15	7	2018	Standard Class	JC-15385	Jenna Caffey	Consumer	United States	Kent	Washington	98031	West	OFF-BI-10001107	Office Supplies	Binders	"'"GBC White Gloss Covers, Plain Front'""	23.168	4.63360
1640	CA-2017-157266	2017-05-26	5	2017	2017-06-01	6	2017	Standard Class	TB-21280	Toby Braunhardt	Consumer	United States	Washington	District of Columbia	20016	East	OFF-BI-10004728	Office Supplies	Binders	Wilson Jones Turn Tabs Binder Tool for Ring Binders	9.64	1.9280
1660	CA-2018-127285	2018-10-30	10	2018	2018-11-06	11	2018	Standard Class	MM-18055	Michelle Moray	Consumer	United States	Seattle	Washington	98115	West	OFF-BI-10004330	Office Supplies	Binders	"'"GBC Velobind Prepunched Cover Sets, Regency Series'""	88.752	17.75040
1661	CA-2018-127285	2018-10-30	10	2018	2018-11-06	11	2018	Standard Class	MM-18055	Michelle Moray	Consumer	United States	Seattle	Washington	98115	West	OFF-BI-10002072	Office Supplies	Binders	Cardinal Slant-D Ring Binders	13.904	2.78080
1692	CA-2018-129833	2018-12-09	12	2018	2018-12-15	12	2018	Standard Class	HF-14995	Herbert Flentye	Consumer	United States	Indianapolis	Indiana	46203	Central	OFF-BI-10004182	Office Supplies	Binders	Economy Binders	10.4	2.080
1706	CA-2016-100545	2016-11-22	11	2016	2016-11-26	11	2016	Standard Class	IM-15070	Irene Maddox	Consumer	United States	Philadelphia	Pennsylvania	19120	East	OFF-BI-10003638	Office Supplies	Binders	GBC Durable Plastic Covers	11.61	2.3220
1768	US-2015-158057	2015-03-22	3	2015	2015-03-26	3	2015	Standard Class	CC-12685	Craig Carroll	Consumer	United States	Greensboro	North Carolina	27405	South	OFF-BI-10004410	Office Supplies	Binders	"'"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack'""	7.644	1.52880
1769	US-2015-158057	2015-03-22	3	2015	2015-03-26	3	2015	Standard Class	CC-12685	Craig Carroll	Consumer	United States	Greensboro	North Carolina	27405	South	OFF-BI-10002735	Office Supplies	Binders	GBC Prestige Therm-A-Bind Covers	51.465	10.29300
